IMI;TAXAS_MULTAS_OUTROS_IMPOSTOS;FINANCIAMENTO_UNIAO_EUROPEIA;IMPOSTOS_MUNICIPAIS;IUC;TRANSFERENCIAS_ORCAMENTO_ESTADO;ldk;IMT;CODIGO_PERIODO;CODIGOINE;DSC_AUTARQUIA;VENDA_BENS_SERVICOS;DERRAMA_IRC;RECEITAS_TOTAIS;OUTRAS_RECEITAS
834548.81;309591.3;399157;1481232.16;189203.3;3650813;T2_3102;147888.75;T2;3102;CÂMARA DE LOBOS;1251797.86;0;7124945.78;341945.76
1311425.52;108318.06;396214.46;1959109.43;161550.3;3162810;T2_1602;347924.69;T2;1602;CAMINHA;1402734.49;29890.86;7445928.2;525059.82
225073.41;94173.03;268659.13;770042.62;59264.76;2193027;T2_1204;133354.88;T2;1204;CAMPO MAIOR;458517.33;258176.54;3930404.97;240158.89
2040018.45;431641.09;720319.45;3144321.6;307122.92;4627032;T2_0602;365539.14;T2;0602;CANTANHEDE;796246.52;0;11499672.29;2211752.72
190072.33;29308.18;590186.64;300489.61;36324.15;3034932;T2_0403;44784.95;T2;0403;CARRAZEDA DE ANSIÃES;228983.68;0;4957037.97;802446.04
335109.23;126027.49;1156417.55;635518.97;72895.19;1995163;T2_1802;101487.06;T2;1802;CARREGAL DO SAL;137523.17;0;4141691.09;217068.4
1041338.22;180906.69;24458.4;1949023.32;215973.37;2357799;T2_1406;432633.95;T2;1406;CARTAXO;1406285.28;78171.09;7948862.52;2211296.52
22123977.68;7551279.2;725902.92;50165768.45;2293833.35;9670575;T2_1105;18196678.22;T2;1105;CASCAIS;6423078.98;0;85303150.39;18317825.04
126021.23;87972.78;176788.5;255263.24;19766.6;1530678;T2_1007;21502.63;T2;1007;CASTANHEIRA DE PÊRA;106358.61;0;2333746.32;264657.97
3877537.34;355551.59;2235243.25;5324940.9;446056.65;8129410;T2_0502;645795.32;T2;0502;CASTELO BRANCO;2406723.56;0;20804749.18;2708431.47
232546.53;132374.98;373265.29;592083.04;101175.33;2843652;T2_0106;125986.2;T2;0106;CASTELO DE PAIVA;454047.92;0;12027568.9;7764520.65
145585.43;36340.52;130608.33;282345.68;22826.38;1987126.79;T2_1205;68466;T2;1205;CASTELO DE VIDE;330966.8;9127.35;2847169.52;116121.92
442199.21;89855.82;916318.52;734580.6;103794.54;3998106;T2_1803;98731.03;T2;1803;CASTRO DAIRE;964566.79;0;7520340.43;906768.52
1062341.33;181470.3;322502.72;2367054.89;66377.46;1496425;T2_0804;1056865.8;T2;0804;CASTRO MARIM;731994.28;0;5099240.6;181263.71
193297.56;28656.04;1054100.79;660602.84;55736.95;2845930;T2_0206;74140.91;T2;0206;CASTRO VERDE;574682.04;308771.38;5613008.99;477693.32
366920.17;251305.66;0;723869.27;56899.65;2759027.06;T2_0903;48743.79;T2;0903;CELORICO DA BEIRA;298602.12;0;4337992.07;556493.62
517291.71;141606.62;2913598.57;1125345.56;117455.29;3832756.76;T2_0305;348991.94;T2;0305;CELORICO DE BASTO;983835.85;0;16107303.78;7251767.04
317809.08;20464.41;36846.53;543606.21;60685.83;3205554;T2_1407;119879.6;T2;1407;CHAMUSCA;336427.73;24767.29;5321075.62;1198641.15
1864342.09;221315.65;1645181.62;2994320.77;333984.37;6800310;T2_1703;574678.66;T2;1703;CHAVES;3107753.88;0;16237724.26;1690157.99
319026.68;94414.29;295156;655511.86;113962.73;3992337.52;T2_1804;128108.16;T2;1804;CINFÃES;131184.26;0;6828914.12;1754724.48
13067976.9;3252797.56;3425424.38;22781189.99;1338998.11;8935236;T2_0603;4995446.52;T2;0603;COIMBRA;4182714.56;125970.9;46065012.51;6740447.58
759335.8;93873.15;1200750.54;1209603.1;111046.96;2130549;T2_0604;245347.19;T2;0604;CONDEIXA-A-NOVA;1531040;0;6699700.43;627757.79
182786.99;15961.18;207043.05;407369.86;31555.42;1639158;T2_1408;158804.79;T2;1408;CONSTÂNCIA;434383.22;18261.48;2950562.04;262607.91
883326.23;105007.12;1798977.43;1512048.33;140059.27;5244444;T2_1409;367719.22;T2;1409;CORUCHE;897798.77;15936.49;10569237.48;1115968.95
5185.24;1522.28;736302.75;13058.88;1959.6;756528;T2_4901;4391.76;T2;4901;CORVO;8282.37;0;1526090;11918
2695124.34;1450999.64;1564019.66;5370750.47;386661.5;6339636;T2_0503;716884.98;T2;0503;COVILHÃ;1349676.26;121080.01;17051134.94;2427052.55
120983.16;16506.35;485336.73;347402.77;19880.97;2401884;T2_1206;190032.29;T2;1206;CRATO;292043.79;0;3772430.35;245763.06
141353.88;50911.23;91442.96;295329.69;22594.04;1584744;T2_0207;73523.6;T2;0207;CUBA;319763.59;6946.94;2724696.78;433416.54
1078065.51;115425.08;1539457.19;1858119.97;168997.15;4047716;T2_1207;444739.79;T2;1207;ELVAS;1282005.19;50892.44;9563528.78;836230.43
1361530.1;341160.55;606441.13;2326089.55;177164.19;1675416;T2_1410;413747.96;T2;1410;ENTRONCAMENTO;1150622.08;32486.75;6461941.26;703372.5
1968389.66;1347580.75;15824.34;3981280.01;246304.78;2838312;T2_0107;354505.26;T2;0107;ESPINHO;2075061.08;64499.56;11518924.6;2608447.17
1978081.58;466874.98;481428.16;3529438.19;318555.21;3265836;T2_0306;765926.42;T2;0306;ESPOSENDE;1170258.1;0;9976965.53;1530005.08
1143414.94;649927.9;16332.75;2551693.4;223744.98;3592800;T2_0108;275408.81;T2;0108;ESTARREJA;1130336.62;259196.77;8742506.72;1451343.95
500844.58;154929.81;774526.97;994436.74;101059.52;3546606;T2_0704;237602.83;T2;0704;ESTREMOZ;1051761.83;0;6609670.26;242338.72
2350789.51;1355229.41;225765.27;5783461.59;506972.35;6952794;T2_0705;1116157.43;T2;0705;ÉVORA;2857706.78;454312.89;20259947.12;4440219.48
2104300.28;474610.47;1520352.24;3609581.1;432171.26;6311072;T2_0307;521731.27;T2;0307;FAFE;1793448.88;76767.82;15573762.51;2339308.29
5337945.51;785546.8;44943.16;9285473.84;813211.48;3330689.02;T2_0805;2219074.21;T2;0805;FARO;3912732.52;129695.84;18503060.24;1929221.7
2129778.2;445363.53;2995305.9;3795159.37;427942.02;5450084;T2_1303;792075.62;T2;1303;FELGUEIRAS;2666056.82;0;17636711.93;2730105.84
249184.81;150654.34;28988.58;640698.46;53060.07;3250788;T2_0208;142332.99;T2;0208;FERREIRA DO ALENTEJO;797870.35;45466.25;5193128.35;474782.96
380939.27;115136.78;2286085.35;648738.75;54955.46;2397883;T2_1411;97707.24;T2;1411;FERREIRA DO ZÊZERE;718673.66;0;6801993.75;750612.99
4362729.51;782319.24;111314.81;6932339.94;567587.39;4907322;T2_0605;1219703.8;T2;0605;FIGUEIRA DA FOZ;2444902.94;0;16135297.55;1739417.86
128249.85;22089.55;112459.41;343439.58;37882.03;3303504;T2_0904;155218.15;T2;0904;FIGUEIRA DE CASTELO RODRIGO;290009.77;0;4103156.48;53743.72
256224.46;40547.33;0;442357.08;44731.81;2246402;T2_1008;100853.48;T2;1008;FIGUEIRÓ DOS VINHOS;222332.62;0;7694287.01;4783195.31
195496.93;57532;303479.94;356613.29;33981.82;2073720;T2_0905;58347.57;T2;0905;FORNOS DE ALGODRES;256767.04;11254.97;3091113.85;100533.58
84678.31;24182.31;1675343.63;163873.32;18457.14;2433730;T2_0404;36555.56;T2;0404;FREIXO DE ESPADA À CINTA;199395.07;0;5844383.7;1372041.68
126712.97;15887.26;1584645.74;214040.11;23134.62;1555506;T2_1208;41267.11;T2;1208;FRONTEIRA;259527.15;7038.15;3712220.34;98501.34
7124386.93;3272532.89;165023.76;18959260.97;1022665.09;5224026;T2_3103;7539676.06;T2;3103;FUNCHAL;9528699.13;0;38349237.74;4472227.88
1641683.06;305033.09;2062725.86;2723724.8;209311.67;5161764.02;T2_0504;560133.6;T2;0504;FUNDÃO;2496585.08;7563.38;15247900.56;2803100.8
154330.1;45510.54;413000.27;237443.01;17534.43;2030613;T2_1209;20067.94;T2;1209;GAVIÃO;865983.58;0;3758728.57;211688.71
243275.88;109999.7;274008.64;414720.91;25209.81;2265427;T2_0606;36235.52;T2;0606;GÓIS;525424.08;0;4031418.41;551837.78
235356.64;150774.83;14152;519320.79;36402.43;1551594.75;T2_1412;68503.26;T2;1412;GOLEGÃ;345628.21;28283.63;2944654.49;513958.74
8528913.58;1558164.15;5711213.08;13769259.04;1230263.98;9177510;T2_1304;2046124.9;T2;1304;GONDOMAR;6276717.76;405792.43;46677132.42;11742432.54
667938.35;57996.84;291174.15;1034193;105019.25;3445656;T2_0906;176665.68;T2;0906;GOUVEIA;701118.99;26572.88;5791494.15;319352.01
1369551.25;663725.91;1475027.66;2755817.31;93713.67;3362323;T2_1505;628826.48;T2;1505;GRÂNDOLA;1010353.04;0;9510915.73;907394.72
2565083.1;179967.93;2970726.35;3716439.75;378513.15;6809298;T2_0907;488118.44;T2;0907;GUARDA;3055682.64;104757.13;18017994.08;1465847.34
8404990.14;1885814.71;6694369.27;14149182.35;1244628.27;12309342;T2_0308;2602097.31;T2;0308;GUIMARÃES;4403002.01;11651.92;46108063.65;8552168.02
491142.7;136024.99;687985.78;971790.38;122129.06;2564234;T2_4701;222493.63;T2;4701;HORTA;686203.22;0;4916241.12;6027.74
310632.92;46603.74;824376.04;637372.39;50710.81;5906334;T2_0505;229424.92;T2;0505;IDANHA-A-NOVA;814141.92;0;8401637.75;219413.4
2557979.25;364728.06;1757951.01;4099431.51;384197.87;2843562;T2_0110;773787.6;T2;0110;ÍLHAVO;2144931.59;18738.73;12238612.96;1392736.85
4084141.77;675975.19;48527.71;7039803.09;285163.31;2026834;T2_0806;1994522.82;T2;0806;LAGOA (ALGARVE);2532804.5;0;12026737.27;378767.97
422595.64;138998.55;498508.25;929000.96;76144.76;2239146;T2_4201;272457.51;T2;4201;LAGOA (SÃO MIGUEL);807325.17;18804.5;7173360.05;2699379.67
5392086;1432792.06;48247;10071228.99;335561.92;1732884;T2_0807;2910789.01;T2;0807;LAGOS;4474337.72;0;19333802.22;3007104.51
194.23;9056.71;0;19650.22;4097.36;1331371;T2_4801;6301.92;T2;4801;LAJES DAS FLORES;43370.13;0;1454902.07;60510.72
110446.88;5762.16;44858.61;170609.86;26840.66;1947168;T2_4601;27560.16;T2;4601;LAJES DO PICO;180766.37;0;2488953.36;145550.52
1281506.28;558612.27;4697620.33;2231271.81;200434.8;4096146;T2_1805;190718.46;T2;1805;LAMEGO;2005967.25;0;14342428.08;1311422.69
7481767.09;1416079.83;2452913.11;13298110.51;1281632.74;8419890;T2_1009;3045011.55;T2;1009;LEIRIA;2755157.37;73619.3;28949072.05;2023001.06
55412897.07;38842487.87;0;152885365.7;7294515.83;30993794;T2_1106;51335464.93;T2;1106;LISBOA;33827124.48;0;234386169.84;16679885.66
13558318.16;2038869.78;3561643.98;25824374.49;895056.13;4397568;T2_0808;9332130.42;T2;0808;LOULÉ;4659129.52;0;45860608.65;7417892.66
14462672.59;2346101.45;6903.95;24541017.75;1857403.85;10372974;T2_1107;5848567.61;T2;1107;LOURES;2971479.53;26272.25;48671146.59;10778771.36
1746482.24;252799.55;2257006.79;3110074.14;226263.96;2246501;T2_1108;665609.59;T2;1108;LOURINHÃ;2036245.23;218918.8;12347445.95;2697618.79
931438.96;273822.87;412104.6;1826744.73;136363.98;2286228;T2_0607;485118.92;T2;0607;LOUSÃ;1218869.91;0;6680626.79;936679.55
1476677.31;508287.84;1964408.81;3196538.99;327295.47;4777950;T2_1305;884278.37;T2;1305;LOUSADA;2060623.31;0;15488485.05;3488963.94
275891.47;25978.57;294310.93;344700.16;42830.12;3193344;T2_1413;0;T2;1413;MAÇÃO;751900.78;0;4893832.31;309576.44
690454.08;384045.22;1213773.92;1270270.3;96465.66;4553613;T2_0405;99305.34;T2;0405;MACEDO DE CAVALEIROS;1010340.42;0;9583692.71;1535695.07
685516.06;232041.71;333309.46;1359902.43;151195.04;2905362;T2_3104;291149.62;T2;3104;MACHICO;1010885.85;0;7783024.22;2173564.48
148132.94;20647.92;459657.35;329583.93;40398.87;2059920;T2_4602;120404.2;T2;4602;MADALENA;267793.42;0;3121410.83;4456.13
5662899.99;2243243.71;536380.18;11230454.5;720871.95;3626112;T2_1109;2436906.28;T2;1109;MAFRA;5048975.3;166532.57;24667778.64;4225856.66
10089172.32;2574389.83;1791165.39;16598848.98;1226063.91;6162594.9;T2_1306;2709222.92;T2;1306;MAIA;3003213.89;0;28999624.11;1443800.95
740476.24;416927.21;777968.62;1515444.98;163370.9;3215916;T2_1806;186621.4;T2;1806;MANGUALDE;1473034.24;8049.23;8158313.15;1175949.31
96110.63;22713.52;136291.82;190962.47;23410.8;1847876;T2_0908;48727.52;T2;0908;MANTEIGAS;335156.79;0;2609450.14;99163.06
2611326.83;318156.69;226603.53;3861602.73;340054.91;7276113;T2_1307;585764.47;T2;1307;MARCO DE CANAVESES;1184426.77;6299.83;14015595.94;1466849.91
2175394.77;256962.49;6361.32;3548279.3;371888.53;2920476;T2_1010;725695.96;T2;1010;MARINHA GRANDE;2599719.79;18337.55;9477134.17;402297.76
106153.43;23251.74;634346.37;217075.57;22404.84;1755414;T2_1210;64807.73;T2;1210;MARVÃO;293525.99;457.83;3010914.05;110552.12
12393985.84;4544236.89;10780713.84;24126523.29;1622983.58;8343336;T2_1308;5565316.98;T2;1308;MATOSINHOS;4331240.96;0;61387978.54;13806164.45
569458.59;169338.79;8909.54;1049438.67;175014.81;2707350;T2_0111;135626.48;T2;0111;MEALHADA;1745013.79;0;6824860.49;1314148.49
213287.7;86069.11;126650.75;377115.34;31537.33;2607786;T2_0909;46221.2;T2;0909;MEDA;246884.24;0;4483179.2;1124742.87
375567.44;67787.16;2197194.23;581819.39;66613.62;3174644.39;T2_1603;71851.17;T2;1603;MELGAÇO;955227.74;0;7503953.67;595067.92
231062.84;69456.7;586071.97;450317.87;41676.27;5299492.5;T2_0209;108122.06;T2;0209;MÉRTOLA;511449.45;0;7620169.44;772837.65
111229;40508.86;518544.26;282973.72;25593.64;1427124;T2_1704;105642.22;T2;1704;MESÃO FRIO;352678.4;0;2858095.67;276775.29
732527.35;377023.22;96864.16;1347192.62;115282.3;2182422;T2_0608;122359.75;T2;0608;MIRA;632581.59;0;4808173.4;549113.03
380865.52;166494.43;215936.53;841716.78;101320.06;2157355;T2_0609;172927.26;T2;0609;MIRANDA DO CORVO;936155.3;20109.51;4713606.38;562442.77
194974.29;23385.66;1202671.15;325977.04;50825.03;3367860;T2_0406;56792.06;T2;0406;MIRANDA DO DOURO;490413.3;0;5546760.36;159838.87
704581.06;159100.41;275431.43;1338317.03;159886.85;4921100;T2_0407;314748.71;T2;0407;MIRANDELA;1618239.87;0;9157701.58;1004613.25
209829.43;89217.58;556906.16;518599.11;51194.38;4516800;T2_0408;168357.72;T2;0408;MOGADOURO;457367.31;0;6625760.47;576087.89
430664.46;68528.84;103173.85;654295;72089.4;2903676;T2_1807;83012.3;T2;1807;MOIMENTA DA BEIRA;511415.58;0;4692018.76;519458.33
3390783.36;795783.35;280006.73;5717931.29;466803.83;5239977.29;T2_1506;1017614.85;T2;1506;MOITA;3373495.41;46945.9;16365077.49;1753666.77
627376.09;193374.03;2301341.81;1166204.36;165285.95;3973374;T2_1604;180168.29;T2;1604;MONÇÃO;990201.23;0;10279664.68;1848543.28
252566.09;7837.38;17201.2;442178.28;31745.35;3204960;T2_0809;150029.46;T2;0809;MONCHIQUE;379922.08;0;4372242.61;327981.05
184593.93;56979.15;1001187.02;350021.31;46914.46;2529443;T2_1705;61533.77;T2;1705;MONDIM DE BASTO;131193.16;0;4649171.15;637326.66
70861.22;20026.68;98374.39;137909.47;15994.09;2084742;T2_1211;31027.48;T2;1211;MONFORTE;146762.31;0;2858768.04;390979.87
553820.02;61233.24;1129762.19;777190.16;73772.02;5110644;T2_1706;88189.37;T2;1706;MONTALEGRE;1537935.25;175.51;9639147.71;1083616.11
679708.58;118597.02;124909.72;1167696.77;129069.5;5294208;T2_0706;190703.15;T2;0706;MONTEMOR-O-NOVO;1206151.59;49618.52;8016850.23;223884.15
965839.77;339065.39;24820.24;1730851.75;190572.23;3500544;T2_0610;234687.34;T2;0610;MONTEMOR-O-VELHO;774657.29;687.02;9313067.43;3282194.15
3070432.91;1397526.65;0;6424816.04;428864.82;3029004;T2_1507;1507449.61;T2;1507;MONTIJO;1375852.83;20542.05;12644764.46;1815091.59
173008.03;25976.1;7840;332774.7;33423.83;2304864;T2_0707;72746.78;T2;0707;MORA;411348.91;27619.96;3159916.56;103088.95
408207.78;118241.61;1792367.82;692082.02;70663.31;2684010;T2_1808;78372.28;T2;1808;MORTÁGUA;823612.86;16597.04;6362114.4;370041.7
448315.49;38891.39;124720.96;1004924.49;97013.34;4886510;T2_0210;361634.16;T2;0210;MOURA;886878.08;59070.11;7203292.8;300259.27
98495.55;5574.44;0;164803.49;16745.96;1594272;T2_0708;39306.46;T2;0708;MOURÃO;181104.28;4681.08;2275365.46;335185.69
175656.31;65126.81;609919.42;323278.99;29086.81;2076664.33;T2_1707;53409.06;T2;1707;MURÇA;267480.56;0;8408499.57;5131156.27
634153.37;90951.18;54563.36;924433.78;95015.26;1860900;T2_0112;104313.97;T2;0112;MURTOSA;414676.25;0;3295240.88;40667.49
1431442.88;310920.76;213400.24;2559464.71;96227.3;1254641;T2_1011;720873.77;T2;1011;NAZARÉ;1623559.17;0;6852428.38;1201363.26
615968.96;449518.32;464977.71;1295989.16;107728.3;2434248;T2_1809;122773.58;T2;1809;NELAS;521630.69;0;4939267.96;222422.4
267501.5;36250.13;626881.88;753685.93;41505.96;3377569;T2_1212;365746.2;T2;1212;NISA;476727.05;42682.14;6174981.77;940117.91
75735.08;7893.15;75388.4;131747.05;19823.23;2163640;T2_4202;28295.59;T2;4202;NORDESTE;18912.99;0;2448956.61;59268.17
1344746.7;696100.03;539850.51;2683811.95;113995.22;1176216;T2_1012;528970;T2;1012;ÓBIDOS;1078711.97;0;6302753.85;824163.42
1484274.07;263860.49;1332871.79;2660028.82;186449.82;7136940;T2_0211;696927.4;T2;0211;ODEMIRA;2069025.75;28517.04;13958068.69;759202.33
9589458.83;3995838.14;785384.53;17875424.16;1132560.17;7716084;T2_1116;2950854.46;T2;1116;ODIVELAS;1616091.84;206712.56;33192067.1;5199082.57
15773828.96;4360169.59;37343.06;33041798.6;4333640.56;8413908;T2_1110;6632882.3;T2;1110;OEIRAS;3772566.04;1941277.19;51922536.89;6656921.19
143282.22;13947.74;701598.37;212182.78;21889.62;3139128;T2_0506;33063.2;T2;0506;OLEIROS;722992.33;0;5800805.35;1024903.87
2604347.43;486754.05;364785.36;4830405.3;441806.73;3446568;T2_0810;1297497.09;T2;0810;OLHÃO;2965313.53;0;14039008.17;2431935.98
3069047.11;410050.31;661098.43;4985243.31;575728.95;6385608;T2_0113;912948.34;T2;0113;OLIVEIRA DE AZEMÉIS;2916711.52;17468.6;16223900.43;1275239.17
366927.03;102997.76;202778.71;875142.02;73563.82;2282058;T2_1810;175979.84;T2;1810;OLIVEIRA DE FRADES;472961.9;155673.57;4586051.78;753111.15
1230084.33;141848.95;3357188.82;2026132.72;200520.74;3349746;T2_0114;423714;T2;0114;OLIVEIRA DO BAIRRO;1389000.37;29964.7;11484549.33;1362481.42
1022215.06;534163.84;1631141.65;1985094.25;147919.28;3539382;T2_0611;280796.07;T2;0611;OLIVEIRA DO HOSPITAL;888112.55;0;8504699.01;460968.56
2458978.05;806203.11;3928254.55;4159127.74;377668.72;5724654;T2_1421;477785.6;T2;1421;OURÉM;1068089.8;38492.26;19160674.05;4280547.96
217003.78;27066.26;273513.71;397154.82;37619.48;3147828;T2_0212;115465.3;T2;0212;OURIQUE;192851.58;0;4989691.47;978343.36
3457298.28;308896.5;456422.32;5378631.66;441769.57;4246992;T2_0115;1023331.95;T2;0115;OVAR;5845540.46;147335.36;16924313.73;996727.29
2005534.12;579360.28;2598683;3784965.34;388540.61;4407012;T2_1309;725308.71;T2;1309;PAÇOS DE FERREIRA;1977133.59;86221.62;15347817.48;2580023.55
4964824.35;1083471.9;94723.89;8189935.51;608352.97;3953088;T2_1508;1533286.29;T2;1508;PALMELA;3850675.47;0;18468451.8;2380028.93
166824.67;26411.29;2194015.63;276205.81;18489.69;2895925;T2_0612;64480.16;T2;0612;PAMPILHOSA DA SERRA;222843.85;0;7343316.33;1754326.04
3312411.7;477794.38;3952061.74;5532743.38;562404.32;7409796.9;T2_1310;1095407.57;T2;1310;PAREDES;1717537.36;84725.41;34679737.24;16067597.86
250742.75;62952.14;825708.44;433495.21;65256.93;3205931;T2_1605;40253.27;T2;1605;PAREDES DE COURA;480996.93;14290.12;6251160.77;1305029.19
191254.46;33590.13;798456.47;294973.43;25662.32;2088765;T2_1013;44466.52;T2;1013;PEDRÓGÃO GRANDE;253683.4;0;3919592.66;483714.36
459926.35;102573.95;7184.46;737508.43;105172.74;3066564;T2_0613;69835.39;T2;0613;PENACOVA;728990.75;0;4782481.18;242233.54
2330822.41;555472.97;1346404.95;4098112.71;487381.04;8165070;T2_1311;652229.67;T2;1311;PENAFIEL;1158302.01;72206.62;18768292.77;4000403.1
142022.97;48685.39;391418.25;269175.61;53254.13;2591202;T2_1811;25213.12;T2;1811;PENALVA DO CASTELO;399003.24;0;3773279.29;122480.19
182771.14;143726.26;648559.32;516118.35;29708.5;3263988;T2_0507;159912.45;T2;0507;PENAMACOR;227196.85;0;5301421.37;645558.85
67772.94;5214.03;704295.12;124245.44;18498.27;2035776;T2_1812;32760.2;T2;1812;PENEDONO;407640.12;0;3360433.4;88476.72
230171.7;20409.95;791336.53;305944.59;34482.02;1975002;T2_0614;20880.92;T2;0614;PENELA;537981.07;0;3855705.4;245441.21
2106454.8;209866.07;1022589.83;3008115.21;233931.66;2376532;T2_1014;457862.68;T2;1014;PENICHE;1522578.58;0;8876262.18;946446.56
536582.56;294948.76;1413347.91;1119360.66;107309.27;3113760;T2_1708;172499.55;T2;1708;PESO DA RÉGUA;695998.02;8020.52;8437563.67;2095097.08
316013.72;178292.63;667882.88;648098.04;65049.45;3764502;T2_0910;88742.24;T2;0910;PINHEL;333615.32;0;5845457.56;431359.32
2623054.07;358108;1832461.62;4468563.63;485235.21;6686532;T2_1015;986229.22;T2;1015;POMBAL;2842511.28;15937.13;17599078.24;1769009.71
3050843.52;626875.42;454819.61;6759150.36;518776.68;6218727;T2_4203;2442573.8;T2;4203;PONTA DELGADA;1512194.57;120080.94;15384535.31;439643.77
262236.74;126502.81;1013845.88;525261.21;60176.61;1820184;T2_3105;76345.05;T2;3105;PONTA DO SOL;363005.56;0;3755497.24;33200.59
471134.52;142154.49;363431.02;765721.45;81410.17;2962500;T2_1606;70974.82;T2;1606;PONTE DA BARCA;495205.02;47.45;6019887.36;1433029.87
1485244.84;489950.04;6597760.83;2771729.57;323346.57;6000858;T2_1607;473188.12;T2;1607;PONTE DE LIMA;2004558.44;0;19686003.95;2311097.11
803013.02;64684.11;467140.63;1170275.78;113763.36;4150992;T2_1213;188815.29;T2;1213;PONTE DE SOR;1169323.65;0;7760611.91;802879.85
1294893.74;401314.98;1093522.9;2297798.04;204282.05;3905376;T2_1214;245558.98;T2;1214;PORTALEGRE;1281727.95;151748.29;9903844.86;1325419.97
176359.9;17199.16;597070.75;259403.44;33447.31;3114427.66;T2_0709;32397.07;T2;0709;PORTEL;362717.72;0;4704921.94;371302.37
8382012.63;857848.12;419323.05;13885522.96;583319.09;2586924;T2_0811;4062343.12;T2;0811;PORTIMÃO;2252113.16;0;22860283.63;3716400.46
22232430.52;11078261.15;1419646.18;49737052.09;2371594.73;13265616;T2_1312;13502229.76;T2;1312;PORTO;21642769.91;552535.93;95947760.67;9882676.49
967932.53;193715.71;756484.68;1630978.62;196991.83;3450000;T2_1016;254478.26;T2;1016;PORTO DE MÓS;1604072.79;17860.29;9015145.13;1573609.04
56163.91;26763.14;0;109278.59;12915.66;1874249;T2_3106;13435.88;T2;3106;PORTO MONIZ;85053.12;0;2548828.74;480248.03
647842.51;48698.73;0;1050410.89;65552.35;884226;T2_3201;288317.3;T2;3201;PORTO SANTO;243567.05;0;2775937.85;597733.91
807479.03;295717.24;1329486.29;1484495.55;149627.77;3622836;T2_0309;231671.51;T2;0309;PÓVOA DE LANHOSO;458829.32;0;7512896.81;617249.65
4385303.86;1696864.67;238339.46;8299681.92;495578.01;4372194;T2_1313;1721935.38;T2;1313;PÓVOA DE VARZIM;7242614.17;0;22679382.21;2526552.66
127031.97;37857.67;916749.6;245559.83;27245.97;1897986;T2_4204;46428.71;T2;4204;POVOAÇÃO;275309.97;6995.51;3775944.75;440339.35
394734.16;126056.04;681622.78;1093840.7;148226.39;3227286;T2_4302;424824.11;T2;4302;PRAIA DA VITÓRIA;185423.82;0;6379591.56;1191418.26
260253.9;32376.16;409619.52;397769.81;43905.68;3156132;T2_0508;61234.07;T2;0508;PROENÇA-A-NOVA;817977.17;0;7103128.37;2321629.87
231240.66;37622.23;902906.7;403918.32;37738.49;2373480;T2_0710;97316.94;T2;0710;REDONDO;578986.66;0;4397482.23;138190.55
481113.71;130937.21;1096676.87;928613.4;75829.18;2701362;T2_0711;218502.77;T2;0711;REGUENGOS DE MONSARAZ;789856.89;22230.53;6853954.48;1337445.32
381372.75;157663.48;694417.11;674732.06;64120.7;2981064;T2_1813;54441.05;T2;1813;RESENDE;782306.9;17134.08;6422322.24;1289802.17
329353.21;74575.52;0;592217.43;81949.63;2259474;T2_3107;106339.07;T2;3107;RIBEIRA BRAVA;499798.67;0;5627419.4;2275929.3
168087.05;193182.73;690821.74;449598.68;37424.06;2548794;T2_1709;50904.84;T2;1709;RIBEIRA DE PENA;1810971.13;0;6208269.38;708083.83
496507.48;107931.75;1096564.11;1297658.77;137034.63;4425140;T2_4205;534556.09;T2;4205;RIBEIRA GRANDE;1507112.97;21628.82;10078981.44;1752505.59
1132567.01;293430.82;524421.71;1892806.41;172970.88;3100068;T2_1414;290494.46;T2;1414;RIO MAIOR;2168736.22;3343.24;9080585.52;1394553.18
246965.72;67407.74;646096.45;608509.83;50172.55;2471220;T2_1710;243963.82;T2;1710;SABROSA;353729.65;0;4556522.7;476966.77
364575.07;152648.5;1229694.95;631160.01;67585.6;5235168;T2_0911;46350.84;T2;0911;SABUGAL;672119.09;0;8073799.66;305657.61
661222.47;233948.35;661203.16;1308993.59;166373.91;2786058;T2_1415;247448.86;T2;1415;SALVATERRA DE MAGOS;575944.38;0;5613911.54;281712.41
555205.06;167091.42;379195.15;988205.18;89238.95;1946898;T2_1814;143882.9;T2;1814;SANTA COMBA DÃO;377863.83;32786.85;4474239.52;782077.36
1697298.76;459445.37;20236.45;2871220.2;371192.45;2559504;T2_3108;343283.62;T2;3108;SANTA CRUZ;1448184.64;0;7198425.67;299280.38
126245.43;29885.49;908454.98;204464.44;24948.49;1402566;T2_4401;23385.03;T2;4401;SANTA CRUZ DA GRACIOSA;162366.55;0;3407081.95;729229.98
37466.44;4514.62;136778.7;109169.69;14597.14;1248740;T2_4802;52591.49;T2;4802;SANTA CRUZ DAS FLORES;6046.76;0;1592514.91;91779.76
7265591.08;1046811.67;2850204.42;11675499.5;1169221.57;9172958.45;T2_0109;2193875.18;T2;0109;SANTA MARIA DA FEIRA;1661304.5;0;31908140.2;6548173.33
171143.25;72461.85;744867.66;371639.26;46790.77;2131524;T2_1711;81243.39;T2;1711;SANTA MARTA DE PENAGUIÃO;583430.17;0;4529588.47;698127.38
258519.6;37015.57;235002;395074.12;50833.69;2731242;T2_3109;48705.26;T2;3109;SANTANA;211999.07;0;3884225.67;310908.48
3433400.74;400005.97;905096.87;6111285.73;521796.53;6463672;T2_1416;1370248.9;T2;1416;SANTARÉM;1572207.55;385833.59;19849516.86;4797254.71
