TOTAL_RH;TOTAL_SEM_VINCULO_PERMANENTE;DSC_AUTARQUIA;TOTAL_TECNICOS_SUPERIORES;REPRESENTANTES_ELEITOS;TOTAL_FUNCIONARIOS_NAO_SUPERIORES;TOTAL_COM_VINCULO_PERMANENTE;CODIGO_PERIODO;CARGOS_MANDATOS_POLITICOS;TOTAL_DIRIGENTES;TOTAL_POR_TIPOLOGIA;ldk;CODIGOINE;TOTAL_POR_VINCULO;TOTAL_COMISSAO_DE_SERVICO
597;5;ALENQUER;67;3;527;586;T2;;;597;T2_1101;1101;597;6
152;24;ALFÂNDEGA DA FÉ;24;6;122;117;T2;;;152;T2_0401;0401;152;11
173;6;ALIJÓ;23;7;143;165;T2;;;173;T2_1701;1701;173;2
194;23;ALJEZUR;26;3;165;168;T2;;;194;T2_0803;0803;194;3
168;32;ALJUSTREL;28;3;137;130;T2;;;168;T2_0201;0201;168;6
1483;115;ALMADA;188;58;1237;1306;T2;;;1483;T2_1503;1503;1483;62
142;19;ALMEIDA;32;2;108;121;T2;;;142;T2_0902;0902;142;2
299;38;ALMEIRIM;28;0;271;255;T2;;;299;T2_1403;1403;299;6
224;6;ALMODÔVAR;33;3;188;215;T2;;;224;T2_0202;0202;224;3
185;26;ALPIARÇA;15;1;169;155;T2;;;185;T2_1404;1404;185;4
152;13;ALTER DO CHÃO;21;3;128;136;T2;;;152;T2_1201;1201;152;3
110;6;ALVAIÁZERE;17;1;92;102;T2;;;110;T2_1002;1002;110;2
124;17;ALVITO;18;6;100;101;T2;;;124;T2_0203;0203;124;6
1650;136;AMADORA;211;36;1403;1463;T2;;;1650;T2_1115;1115;1650;51
641;110;AMARANTE;128;16;497;531;T2;;;641;T2_1301;1301;641;0
226;13;AMARES;21;6;199;205;T2;;;226;T2_0301;0301;226;8
191;35;ANADIA;28;6;157;150;T2;;;191;T2_0103;0103;191;6
214;10;ANGRA DO HEROÍSMO;19;8;187;199;T2;;;214;T2_4301;4301;214;5
126;11;ANSIÃO;14;2;110;114;T2;;;126;T2_1003;1003;126;1
337;18;ARCOS DE VALDEVEZ;28;4;305;315;T2;;;337;T2_1601;1601;337;4
229;31;ARGANIL;28;0;201;196;T2;;;229;T2_0601;0601;229;2
183;14;ARMAMAR;20;3;160;166;T2;;;183;T2_1801;1801;183;3
198;5;AROUCA;24;5;169;188;T2;;;198;T2_0104;0104;198;5
161;2;ARRAIOLOS;13;2;146;156;T2;;;161;T2_0702;0702;161;3
96;13;ARRONCHES;6;1;89;83;T2;;;96;T2_1202;1202;96;0
237;39;ARRUDA DOS VINHOS;35;5;197;191;T2;;;237;T2_1102;1102;237;7
569;26;AVEIRO;118;36;415;541;T2;;;569;T2_0105;0105;569;2
201;13;AVIS;39;4;158;184;T2;;;201;T2_1203;1203;201;4
352;15;AZAMBUJA;47;12;293;318;T2;;;352;T2_1103;1103;352;19
315;16;BAIÃO;47;1;267;294;T2;;;315;T2_1302;1302;315;5
684;121;BARCELOS;138;21;525;542;T2;;;684;T2_0302;0302;684;21
107;21;BARRANCOS;12;3;92;81;T2;;;107;T2_0204;0204;107;5
852;64;BARREIRO;158;32;662;756;T2;;;852;T2_1504;1504;852;32
97;12;BATALHA;22;5;70;79;T2;;;97;T2_1004;1004;97;6
524;19;BEJA;50;4;470;495;T2;;;524;T2_0205;0205;524;10
52;4;BELMONTE;5;1;46;45;T2;;;52;T2_0501;0501;52;3
378;15;BENAVENTE;53;4;321;355;T2;;;378;T2_1405;1405;378;8
224;61;BOMBARRAL;28;4;192;158;T2;;;224;T2_1005;1005;224;5
227;65;BORBA;20;1;206;161;T2;;;227;T2_0703;0703;227;1
129;12;BOTICAS;21;6;102;110;T2;;;129;T2_1702;1702;129;7
1767;224;BRAGA;303;29;1435;1498;T2;;;1767;T2_0303;0303;1767;45
366;10;BRAGANÇA;37;11;318;345;T2;;;366;T2_0402;0402;366;11
291;1;CABECEIRAS DE BASTO;20;5;266;282;T2;;;291;T2_0304;0304;291;8
201;24;CADAVAL;22;5;174;168;T2;;;201;T2_1104;1104;201;9
326;23;CALDAS DA RAINHA;25;2;299;297;T2;;;326;T2_1006;1006;326;6
132;4;CALHETA (MADEIRA);12;1;119;127;T2;;;132;T2_3101;3101;132;1
114;0;CALHETA (SÃO JORGE);0;10;104;102;T2;;;114;T2_4501;4501;114;12
289;0;CÂMARA DE LOBOS;16;7;266;282;T2;;;289;T2_3102;3102;289;7
302;70;CAMINHA;53;4;245;223;T2;;;302;T2_1602;1602;302;9
239;67;CAMPO MAIOR;31;2;206;170;T2;;;239;T2_1204;1204;239;2
294;60;CANTANHEDE;59;7;228;221;T2;;;294;T2_0602;0602;294;13
175;0;CARRAZEDA DE ANSIÃES;14;3;158;171;T2;;;175;T2_0403;0403;175;4
114;5;CARREGAL DO SAL;16;3;95;109;T2;;;114;T2_1802;1802;114;0
423;39;CARTAXO;56;0;367;384;T2;;;423;T2_1406;1406;423;0
1503;76;CASCAIS;378;81;1044;1326;T2;;;1503;T2_1105;1105;1503;101
80;2;CASTANHEIRA DE PÊRA;10;1;69;75;T2;;;80;T2_1007;1007;80;3
520;96;CASTELO BRANCO;115;9;396;415;T2;;;520;T2_0502;0502;520;9
167;1;CASTELO DE PAIVA;25;1;141;165;T2;;;167;T2_0106;0106;167;1
155;13;CASTELO DE VIDE;11;1;143;141;T2;;;155;T2_1205;1205;155;1
245;86;CASTRO DAIRE;22;5;218;154;T2;;;245;T2_1803;1803;245;5
156;21;CASTRO MARIM;25;6;125;126;T2;;;156;T2_0804;0804;156;9
230;50;CASTRO VERDE;42;3;185;173;T2;;;230;T2_0206;0206;230;7
279;36;CELORICO DA BEIRA;33;1;245;242;T2;;;279;T2_0903;0903;279;1
282;43;CELORICO DE BASTO;30;13;239;230;T2;;;282;T2_0305;0305;282;9
156;43;CHAMUSCA;17;0;139;113;T2;;;156;T2_1407;1407;156;0
515;24;CHAVES;67;22;426;468;T2;;;515;T2_1703;1703;515;23
292;42;CINFÃES;21;1;270;248;T2;;;292;T2_1804;1804;292;2
1429;37;COIMBRA;276;51;1102;1325;T2;;;1429;T2_0603;0603;1429;67
213;57;CONDEIXA-A-NOVA;18;4;191;150;T2;;;213;T2_0604;0604;213;6
110;13;CONSTÂNCIA;19;3;88;94;T2;;;110;T2_1408;1408;110;3
417;20;CORUCHE;32;5;380;390;T2;;;417;T2_1409;1409;417;7
42;14;CORVO;1;0;41;27;T2;;;42;T2_4901;4901;42;1
341;9;COVILHÃ;33;5;303;327;T2;;;341;T2_0503;0503;341;5
113;7;CRATO;8;0;105;105;T2;;;113;T2_1206;1206;113;1
126;18;CUBA;22;1;103;107;T2;;;126;T2_0207;0207;126;1
219;16;ELVAS;15;4;200;196;T2;;;219;T2_1207;1207;219;7
294;10;ENTRONCAMENTO;28;8;258;276;T2;;;294;T2_1410;1410;294;8
638;99;ESPINHO;82;17;539;517;T2;;;638;T2_0107;0107;638;22
166;7;ESPOSENDE;51;6;109;148;T2;;;166;T2_0306;0306;166;11
247;33;ESTARREJA;56;9;182;202;T2;;;247;T2_0108;0108;247;12
281;97;ESTREMOZ;36;3;242;179;T2;;;281;T2_0704;0704;281;5
1139;97;ÉVORA;117;30;992;1012;T2;;;1139;T2_0705;0705;1139;30
529;60;FAFE;88;11;430;469;T2;;;529;T2_0307;0307;529;0
888;81;FARO;195;20;673;781;T2;;;888;T2_0805;0805;888;26
685;52;FELGUEIRAS;72;5;608;628;T2;;;685;T2_1303;1303;685;5
279;55;FERREIRA DO ALENTEJO;39;4;236;215;T2;;;279;T2_0208;0208;279;9
138;2;FERREIRA DO ZÊZERE;21;2;115;130;T2;;;138;T2_1411;1411;138;6
543;30;FIGUEIRA DA FOZ;83;7;453;505;T2;;;543;T2_0605;0605;543;8
137;7;FIGUEIRA DE CASTELO RODRIGO;22;0;115;126;T2;;;137;T2_0904;0904;137;4
177;20;FIGUEIRÓ DOS VINHOS;36;1;140;156;T2;;;177;T2_1008;1008;177;1
108;2;FORNOS DE ALGODRES;12;1;95;106;T2;;;108;T2_0905;0905;108;0
179;16;FREIXO DE ESPADA À CINTA;15;2;162;161;T2;;;179;T2_0404;0404;179;2
89;11;FRONTEIRA;10;2;77;76;T2;;;89;T2_1208;1208;89;2
1724;4;FUNCHAL;98;66;1560;1654;T2;;;1724;T2_3103;3103;1724;66
280;7;FUNDÃO;54;8;218;259;T2;;;280;T2_0504;0504;280;14
129;6;GAVIÃO;6;2;121;120;T2;;;129;T2_1209;1209;129;3
154;6;GÓIS;23;1;130;144;T2;;;154;T2_0606;0606;154;4
139;32;GOLEGÃ;12;3;124;106;T2;;;139;T2_1412;1412;139;1
1842;774;GONDOMAR;303;17;1522;1051;T2;;;1842;T2_1304;1304;1842;17
177;13;GOUVEIA;20;2;155;161;T2;;;177;T2_0906;0906;177;3
443;43;GRÂNDOLA;53;25;365;369;T2;;;443;T2_1505;1505;443;31
593;59;GUARDA;145;16;432;528;T2;;;593;T2_0907;0907;593;6
1558;49;GUIMARÃES;114;29;1415;1480;T2;;;1558;T2_0308;0308;1558;29
201;26;HORTA;15;3;183;172;T2;;;201;T2_4701;4701;201;3
252;14;IDANHA-A-NOVA;40;8;204;230;T2;;;252;T2_0505;0505;252;8
433;73;ÍLHAVO;101;7;325;346;T2;;;433;T2_0110;0110;433;14
460;61;LAGOA (ALGARVE);26;10;424;384;T2;;;460;T2_0806;0806;460;15
122;3;LAGOA (SÃO MIGUEL);8;3;111;116;T2;;;122;T2_4201;4201;122;3
783;23;LAGOS;86;18;679;736;T2;;;783;T2_0807;0807;783;24
48;0;LAJES DAS FLORES;5;0;43;47;T2;;;48;T2_4801;4801;48;1
76;0;LAJES DO PICO;4;1;71;75;T2;;;76;T2_4601;4601;76;1
254;44;LAMEGO;47;6;201;204;T2;;;254;T2_1805;1805;254;6
747;29;LEIRIA;108;29;610;676;T2;;;747;T2_1009;1009;747;42
9825;412;LISBOA;2205;171;7449;9402;T2;;;9825;T2_1106;1106;9825;11
1817;242;LOULÉ;236;36;1545;1539;T2;;;1817;T2_0808;0808;1817;36
2201;31;LOURES;418;48;1735;2107;T2;;;2201;T2_1107;1107;2201;63
362;19;LOURINHÃ;34;11;317;327;T2;;;362;T2_1108;1108;362;16
260;53;LOUSÃ;46;2;212;205;T2;;;260;T2_0607;0607;260;2
686;157;LOUSADA;53;11;622;515;T2;;;686;T2_1305;1305;686;14
202;15;MAÇÃO;25;1;176;184;T2;;;202;T2_1413;1413;202;3
306;45;MACEDO DE CAVALEIROS;67;7;232;251;T2;;;306;T2_0405;0405;306;10
205;6;MACHICO;21;5;179;194;T2;;;205;T2_3104;3104;205;5
92;4;MADALENA;11;2;79;86;T2;;;92;T2_4602;4602;92;2
1010;104;MAFRA;94;16;900;882;T2;;;1010;T2_1109;1109;1010;24
1142;288;MAIA;266;41;835;800;T2;;;1142;T2_1306;1306;1142;54
324;64;MANGUALDE;31;3;290;260;T2;;;324;T2_1806;1806;324;0
69;2;MANTEIGAS;9;2;58;63;T2;;;69;T2_0908;0908;69;4
428;39;MARCO DE CANAVESES;53;10;365;377;T2;;;428;T2_1307;1307;428;12
294;12;MARINHA GRANDE;49;9;236;278;T2;;;294;T2_1010;1010;294;4
110;10;MARVÃO;14;2;94;98;T2;;;110;T2_1210;1210;110;2
1628;21;MATOSINHOS;259;49;1320;1545;T2;;;1628;T2_1308;1308;1628;62
326;55;MEALHADA;74;8;244;263;T2;;;326;T2_0111;0111;326;8
159;18;MEDA;29;1;129;140;T2;;;159;T2_0909;0909;159;1
301;26;MELGAÇO;43;7;251;268;T2;;;301;T2_1603;1603;301;7
290;12;MÉRTOLA;34;6;250;271;T2;;;290;T2_0209;0209;290;7
122;6;MESÃO FRIO;7;3;112;112;T2;;;122;T2_1704;1704;122;4
233;31;MIRA;30;5;198;195;T2;;;233;T2_0608;0608;233;7
161;18;MIRANDA DO CORVO;30;0;131;143;T2;;;161;T2_0609;0609;161;0
201;47;MIRANDA DO DOURO;32;3;166;149;T2;;;201;T2_0406;0406;201;5
465;85;MIRANDELA;72;11;382;368;T2;;;465;T2_0407;0407;465;12
155;13;MOGADOURO;14;6;135;135;T2;;;155;T2_0408;0408;155;7
149;15;MOIMENTA DA BEIRA;42;5;102;129;T2;;;149;T2_1807;1807;149;5
808;56;MOITA;84;27;697;720;T2;;;808;T2_1506;1506;808;32
303;40;MONÇÃO;48;3;252;257;T2;;;303;T2_1604;1604;303;6
224;43;MONCHIQUE;26;3;195;175;T2;;;224;T2_0809;0809;224;6
166;8;MONDIM DE BASTO;27;6;133;148;T2;;;166;T2_1705;1705;166;10
156;17;MONFORTE;23;0;133;136;T2;;;156;T2_1211;1211;156;3
289;25;MONTALEGRE;18;3;268;261;T2;;;289;T2_1706;1706;289;3
395;62;MONTEMOR-O-NOVO;51;9;335;324;T2;;;395;T2_0706;0706;395;9
243;42;MONTEMOR-O-VELHO;52;12;179;187;T2;;;243;T2_0610;0610;243;14
875;142;MONTIJO;119;14;742;715;T2;;;875;T2_1507;1507;875;18
134;0;MORA;14;1;119;133;T2;;;134;T2_0707;0707;134;1
170;31;MORTÁGUA;17;2;151;135;T2;;;170;T2_1808;1808;170;4
353;20;MOURA;39;5;309;325;T2;;;353;T2_0210;0210;353;8
207;17;MOURÃO;16;0;191;190;T2;;;207;T2_0708;0708;207;0
141;11;MURÇA;10;4;127;125;T2;;;141;T2_1707;1707;141;5
88;1;MURTOSA;13;2;73;83;T2;;;88;T2_0112;0112;88;4
276;95;NAZARÉ;47;3;226;181;T2;;;276;T2_1011;1011;276;0
337;123;NELAS;40;1;296;213;T2;;;337;T2_1809;1809;337;1
238;8;NISA;25;3;210;225;T2;;;238;T2_1212;1212;238;5
89;1;NORDESTE;4;1;84;88;T2;;;89;T2_4202;4202;89;0
355;48;ÓBIDOS;58;3;294;299;T2;;;355;T2_1012;1012;355;8
487;46;ODEMIRA;51;8;428;429;T2;;;487;T2_0211;0211;487;12
1223;104;ODIVELAS;284;42;897;1077;T2;;;1223;T2_1116;1116;1223;42
1857;25;OEIRAS;359;48;1450;1771;T2;;;1857;T2_1110;1110;1857;61
121;13;OLEIROS;21;0;100;108;T2;;;121;T2_0506;0506;121;0
811;201;OLHÃO;91;17;703;592;T2;;;811;T2_0810;0810;811;18
573;42;OLIVEIRA DE AZEMÉIS;112;15;446;516;T2;;;573;T2_0113;0113;573;15
191;60;OLIVEIRA DE FRADES;34;1;156;130;T2;;;191;T2_1810;1810;191;1
229;6;OLIVEIRA DO BAIRRO;27;15;187;204;T2;;;229;T2_0114;0114;229;19
237;41;OLIVEIRA DO HOSPITAL;15;3;219;193;T2;;;237;T2_0611;0611;237;3
444;37;OURÉM;44;12;388;406;T2;;;444;T2_1421;1421;444;1
256;58;OURIQUE;19;1;236;195;T2;;;256;T2_0212;0212;256;3
382;56;OVAR;54;11;317;315;T2;;;382;T2_0115;0115;382;11
497;67;PAÇOS DE FERREIRA;111;8;378;422;T2;;;497;T2_1309;1309;497;8
992;18;PALMELA;161;37;794;931;T2;;;992;T2_1508;1508;992;43
151;19;PAMPILHOSA DA SERRA;23;2;126;130;T2;;;151;T2_0612;0612;151;2
899;78;PAREDES;89;9;801;809;T2;;;899;T2_1310;1310;899;12
176;7;PAREDES DE COURA;11;10;155;156;T2;;;176;T2_1605;1605;176;13
97;14;PEDRÓGÃO GRANDE;11;1;85;80;T2;;;97;T2_1013;1013;97;3
136;14;PENACOVA;23;2;111;120;T2;;;136;T2_0613;0613;136;2
716;106;PENAFIEL;152;17;547;586;T2;;;716;T2_1311;1311;716;24
114;27;PENALVA DO CASTELO;21;2;91;84;T2;;;114;T2_1811;1811;114;3
109;7;PENAMACOR;16;0;93;100;T2;;;109;T2_0507;0507;109;2
89;9;PENEDONO;12;2;75;78;T2;;;89;T2_1812;1812;89;2
109;12;PENELA;22;2;85;94;T2;;;109;T2_0614;0614;109;3
485;150;PENICHE;68;9;408;334;T2;;;485;T2_1014;1014;485;1
275;22;PESO DA RÉGUA;24;6;245;245;T2;;;275;T2_1708;1708;275;8
150;0;PINHEL;33;1;116;149;T2;;;150;T2_0910;0910;150;1
366;60;POMBAL;23;18;325;283;T2;;;366;T2_1015;1015;366;23
637;17;PONTA DELGADA;30;21;586;588;T2;;;637;T2_4203;4203;637;32
87;0;PONTA DO SOL;7;2;78;84;T2;;;87;T2_3105;3105;87;3
278;16;PONTE DA BARCA;28;10;240;250;T2;;;278;T2_1606;1606;278;12
584;135;PONTE DE LIMA;44;4;536;440;T2;;;584;T2_1607;1607;584;9
289;20;PONTE DE SOR;28;6;255;263;T2;;;289;T2_1213;1213;289;6
371;30;PORTALEGRE;45;10;316;327;T2;;;371;T2_1214;1214;371;14
241;55;PORTEL;30;4;207;186;T2;;;241;T2_0709;0709;241;0
967;71;PORTIMÃO;118;24;825;865;T2;;;967;T2_0811;0811;967;31
2703;210;PORTO;374;71;2258;2414;T2;;;2703;T2_1312;1312;2703;79
316;55;PORTO DE MÓS;29;3;284;256;T2;;;316;T2_1016;1016;316;5
72;5;PORTO MONIZ;1;4;67;63;T2;;;72;T2_3106;3106;72;4
79;1;PORTO SANTO;4;1;74;77;T2;;;79;T2_3201;3201;79;1
200;34;PÓVOA DE LANHOSO;40;7;153;157;T2;;;200;T2_0309;0309;200;9
752;57;PÓVOA DE VARZIM;130;15;607;680;T2;;;752;T2_1313;1313;752;15
112;1;POVOAÇÃO;8;1;103;110;T2;;;112;T2_4204;4204;112;1
189;0;PRAIA DA VITÓRIA;13;7;169;182;T2;;;189;T2_4302;4302;189;7
160;21;PROENÇA-A-NOVA;28;1;131;134;T2;;;160;T2_0508;0508;160;5
260;54;REDONDO;34;6;220;203;T2;;;260;T2_0710;0710;260;3
270;46;REGUENGOS DE MONSARAZ;31;1;238;221;T2;;;270;T2_0711;0711;270;3
281;13;RESENDE;33;4;244;264;T2;;;281;T2_1813;1813;281;4
106;0;RIBEIRA BRAVA;3;3;100;106;T2;;;106;T2_3107;3107;106;0
195;23;RIBEIRA DE PENA;17;3;175;165;T2;;;195;T2_1709;1709;195;7
248;1;RIBEIRA GRANDE;22;5;221;247;T2;;;248;T2_4205;4205;248;0
337;17;RIO MAIOR;32;6;299;314;T2;;;337;T2_1414;1414;337;6
201;44;SABROSA;29;4;168;150;T2;;;201;T2_1710;1710;201;7
174;0;SABUGAL;36;3;135;171;T2;;;174;T2_0911;0911;174;3
236;38;SALVATERRA DE MAGOS;26;5;205;192;T2;;;236;T2_1415;1415;236;6
155;7;SANTA COMBA DÃO;22;0;133;145;T2;;;155;T2_1814;1814;155;3
379;0;SANTA CRUZ;24;3;352;379;T2;;;379;T2_3108;3108;379;0
65;9;SANTA CRUZ DA GRACIOSA;5;0;60;56;T2;;;65;T2_4401;4401;65;0
62;15;SANTA CRUZ DAS FLORES;4;0;58;47;T2;;;62;T2_4802;4802;62;0
1075;384;SANTA MARIA DA FEIRA;380;15;680;691;T2;;;1075;T2_0109;0109;1075;0
117;6;SANTA MARTA DE PENAGUIÃO;7;2;108;108;T2;;;117;T2_1711;1711;117;3
95;0;SANTANA;6;3;86;91;T2;;;95;T2_3109;3109;95;4
866;70;SANTARÉM;129;14;723;789;T2;;;866;T2_1416;1416;866;7
605;40;SANTIAGO DO CACÉM;71;18;516;541;T2;;;605;T2_1509;1509;605;24
634;165;SANTO TIRSO;70;25;539;436;T2;;;634;T2_1314;1314;634;33
273;19;SÃO BRÁS DE ALPORTEL;24;3;246;248;T2;;;273;T2_0812;0812;273;6
293;70;SÃO JOÃO DA MADEIRA;54;7;232;216;T2;;;293;T2_0116;0116;293;7
81;25;SÃO JOÃO DA PESQUEIRA;27;3;51;53;T2;;;81;T2_1815;1815;81;3
446;149;SÃO PEDRO DO SUL;62;5;379;290;T2;;;446;T2_1816;1816;446;7
50;0;SÃO ROQUE DO PICO;5;0;45;49;T2;;;50;T2_4603;4603;50;1
69;0;SÃO VICENTE;3;3;63;66;T2;;;69;T2_3110;3110;69;3
193;29;SARDOAL;11;4;178;160;T2;;;193;T2_1417;1417;193;4
190;42;SÁTÃO;17;6;167;141;T2;;;190;T2_1817;1817;190;7
271;34;SEIA;49;9;213;223;T2;;;271;T2_0912;0912;271;14
1729;30;SEIXAL;254;89;1386;1594;T2;;;1729;T2_1510;1510;1729;105
95;19;SERNANCELHE;19;1;75;75;T2;;;95;T2_1818;1818;95;1
381;53;SERPA;38;10;333;316;T2;;;381;T2_0213;0213;381;12
238;72;SERTÃ;24;3;211;163;T2;;;238;T2_0509;0509;238;3
1013;63;SESIMBRA;142;31;840;919;T2;;;1013;T2_1511;1511;1013;31
1432;133;SETÚBAL;201;31;1200;1259;T2;;;1432;T2_1512;1512;1432;40
125;8;SEVER DO VOUGA;13;1;111;117;T2;;;125;T2_0117;0117;125;0
756;90;SILVES;97;13;646;653;T2;;;756;T2_0813;0813;756;13
494;72;SINES;54;18;422;399;T2;;;494;T2_1513;1513;494;23
2763;32;SINTRA;340;63;2360;2652;T2;;;2763;T2_1111;1111;2763;79
172;5;SOBRAL DE MONTE AGRAÇO;18;3;151;164;T2;;;172;T2_1112;1112;172;3
243;10;SOURE;28;2;213;231;T2;;;243;T2_0615;0615;243;2
145;18;SOUSEL;23;7;115;120;T2;;;145;T2_1215;1215;145;7
202;30;TÁBUA;38;4;160;164;T2;;;202;T2_0616;0616;202;8
152;18;TABUAÇO;14;4;134;126;T2;;;152;T2_1819;1819;152;8
281;60;TAROUCA;42;3;236;218;T2;;;281;T2_1820;1820;281;3
506;37;TAVIRA;91;17;398;450;T2;;;506;T2_0814;0814;506;19
211;2;TERRAS DE BOURO;21;5;185;202;T2;;;211;T2_0310;0310;211;7
556;33;TOMAR;54;12;490;505;T2;;;556;T2_1418;1418;556;18
292;46;TONDELA;18;7;267;238;T2;;;292;T2_1821;1821;292;8
224;14;TORRE DE MONCORVO;41;6;177;204;T2;;;224;T2_0409;0409;224;6
566;41;TORRES NOVAS;59;16;491;502;T2;;;566;T2_1419;1419;566;23
723;71;TORRES VEDRAS;99;14;610;632;T2;;;723;T2_1113;1113;723;20
135;21;TRANCOSO;28;4;103;109;T2;;;135;T2_0913;0913;135;5
354;23;TROFA;70;10;274;321;T2;;;354;T2_1318;1318;354;10
193;5;VAGOS;22;10;161;175;T2;;;193;T2_0118;0118;193;13
222;22;VALE DE CAMBRA;39;8;175;192;T2;;;222;T2_0119;0119;222;8
324;46;VALENÇA;29;3;292;273;T2;;;324;T2_1608;1608;324;5
739;82;VALONGO;98;22;619;635;T2;;;739;T2_1315;1315;739;22
235;32;VALPAÇOS;54;6;175;193;T2;;;235;T2_1712;1712;235;10
86;0;VELAS;1;4;81;82;T2;;;86;T2_4502;4502;86;4
253;29;VENDAS NOVAS;18;2;233;219;T2;;;253;T2_0712;0712;253;5
118;5;VIANA DO ALENTEJO;13;4;101;107;T2;;;118;T2_0713;0713;118;6
972;223;VIANA DO CASTELO;147;28;797;714;T2;;;972;T2_1609;1609;972;35
179;41;VIDIGUEIRA;23;0;156;138;T2;;;179;T2_0214;0214;179;0
121;19;VIEIRA DO MINHO;27;3;91;97;T2;;;121;T2_0311;0311;121;5
135;9;VILA DE REI;16;5;114;124;T2;;;135;T2_0510;0510;135;2
260;40;VILA DO BISPO;31;7;222;218;T2;;;260;T2_0815;0815;260;2
1166;172;VILA DO CONDE;107;3;1056;989;T2;;;1166;T2_1316;1316;1166;5
89;1;VILA DO PORTO;5;1;83;87;T2;;;89;T2_4101;4101;89;1
216;106;VILA FLOR;25;0;191;110;T2;;;216;T2_0410;0410;216;0
851;71;VILA FRANCA DE XIRA;153;25;673;755;T2;;;851;T2_1114;1114;851;25
116;6;VILA FRANCA DO CAMPO;9;2;105;108;T2;;;116;T2_4206;4206;116;2
172;24;VILA NOVA DA BARQUINHA;14;5;153;143;T2;;;172;T2_1420;1420;172;5
254;50;VILA NOVA DE CERVEIRA;36;5;213;198;T2;;;254;T2_1610;1610;254;6
1106;364;VILA NOVA DE FAMALICÃO;152;18;936;724;T2;;;1106;T2_0312;0312;1106;18
166;2;VILA NOVA DE FOZ CÔA;10;4;152;159;T2;;;166;T2_0914;0914;166;5
1493;99;VILA NOVA DE GAIA;224;57;1212;1391;T2;;;1493;T2_1317;1317;1493;3
128;20;VILA NOVA DE PAIVA;18;3;107;104;T2;;;128;T2_1822;1822;128;4
152;0;VILA NOVA DE POIARES;29;2;121;149;T2;;;152;T2_0617;0617;152;3
236;31;VILA POUCA DE AGUIAR;42;8;186;194;T2;;;236;T2_1713;1713;236;11
427;107;VILA REAL;51;13;363;307;T2;;;427;T2_1714;1714;427;13
492;166;VILA REAL DE SANTO ANTÓNIO;87;9;396;313;T2;;;492;T2_0816;0816;492;13
151;5;VILA VELHA DE RÓDÃO;14;7;130;139;T2;;;151;T2_0511;0511;151;7
394;40;VILA VERDE;62;11;321;338;T2;;;394;T2_0313;0313;394;16
192;27;VILA VIÇOSA;12;1;179;159;T2;;;192;T2_0714;0714;192;6
136;8;VIMIOSO;11;6;119;118;T2;;;136;T2_0411;0411;136;10
185;21;VINHAIS;25;4;156;156;T2;;;185;T2_0412;0412;185;8
831;262;VISEU;79;10;742;554;T2;;;831;T2_1823;1823;831;15
248;22;VIZELA;29;2;217;219;T2;;;248;T2_0314;0314;248;7
160;5;VOUZELA;23;1;136;155;T2;;;160;T2_1824;1824;160;0
386;16;ABRANTES;66;12;308;358;T3;;;386;T3_1401;1401;386;12
425;28;ÁGUEDA;55;14;356;377;T3;;;425;T3_0101;0101;425;20
104;1;AGUIAR DA BEIRA;12;3;89;100;T3;;;104;T3_0901;0901;104;3
210;17;ALANDROAL;37;0;173;193;T3;;;210;T3_0701;0701;210;0
280;50;ALBERGARIA-A-VELHA;57;5;218;223;T3;;;280;T3_0102;0102;280;7
1365;35;ALBUFEIRA;199;33;1133;1297;T3;;;1365;T3_0801;0801;1365;33
349;20;ALCÁCER DO SAL;45;2;302;329;T3;;;349;T3_1501;1501;349;0
175;31;ALCANENA;34;0;141;144;T3;;;175;T3_1402;1402;175;0
356;34;ALCOBAÇA;69;9;278;313;T3;;;356;T3_1001;1001;356;9
404;20;ALCOCHETE;70;10;324;374;T3;;;404;T3_1502;1502;404;10
174;9;ALCOUTIM;20;2;152;157;T3;;;174;T3_0802;0802;174;8
641;46;ALENQUER;111;3;527;589;T3;;;641;T3_1101;1101;641;6
152;26;ALFÂNDEGA DA FÉ;26;6;120;115;T3;;;152;T3_0401;0401;152;11
167;2;ALIJÓ;23;7;137;163;T3;;;167;T3_1701;1701;167;2
194;23;ALJEZUR;26;3;165;168;T3;;;194;T3_0803;0803;194;3
182;45;ALJUSTREL;35;3;144;131;T3;;;182;T3_0201;0201;182;6
1463;106;ALMADA;181;60;1222;1293;T3;;;1463;T3_1503;1503;1463;64
126;4;ALMEIDA;27;1;98;121;T3;;;126;T3_0902;0902;126;1
290;30;ALMEIRIM;22;0;268;254;T3;;;290;T3_1403;1403;290;6
228;10;ALMODÔVAR;38;3;187;215;T3;;;228;T3_0202;0202;228;3
189;21;ALPIARÇA;14;1;174;164;T3;;;189;T3_1404;1404;189;4
154;12;ALTER DO CHÃO;21;3;130;139;T3;;;154;T3_1201;1201;154;3
106;4;ALVAIÁZERE;15;1;90;99;T3;;;106;T3_1002;1002;106;3
127;20;ALVITO;21;6;100;101;T3;;;127;T3_0203;0203;127;6
1638;122;AMADORA;211;36;1391;1465;T3;;;1638;T3_1115;1115;1638;51
548;13;AMARANTE;35;17;496;535;T3;;;548;T3_1301;1301;548;0
246;36;AMARES;44;6;196;202;T3;;;246;T3_0301;0301;246;8
194;17;ANADIA;25;6;163;171;T3;;;194;T3_0103;0103;194;6
213;7;ANGRA DO HEROÍSMO;18;8;187;201;T3;;;213;T3_4301;4301;213;5
