IMI;TAXAS_MULTAS_OUTROS_IMPOSTOS;FINANCIAMENTO_UNIAO_EUROPEIA;IMPOSTOS_MUNICIPAIS;IUC;TRANSFERENCIAS_ORCAMENTO_ESTADO;ldk;IMT;CODIGO_PERIODO;CODIGOINE;DSC_AUTARQUIA;VENDA_BENS_SERVICOS;DERRAMA_IRC;RECEITAS_TOTAIS;OUTRAS_RECEITAS
135702.18;401903.02;268529.53;928443.37;244617.06;2818158;T1_1421;141537.77;T1;1421;OURÉM;372001.26;4683.34;5212245.78;825113.62
8757.15;5894.41;63359.54;56685.91;24436.89;1636113;T1_0212;17492.78;T1;0212;OURIQUE;157695.93;104.68;2346017.59;432163.21
143374.11;292269.27;449906.01;946936.68;265714.51;1880871;T1_0115;245578.79;T1;0115;OVAR;1033078.21;0;4623002.18;312210.28
95124.05;136599.35;153357.84;858581.04;249812.28;2158734;T1_1309;274459.21;T1;1309;PAÇOS DE FERREIRA;491187.74;102586.15;4588884.36;927023.74
557695.01;1049376.65;9262.5;2561306.89;409733.87;1790003.93;T1_1508;513554.63;T1;1508;PALMELA;1999183.32;30946.73;6681713.62;321956.98
2762.45;9645.54;56759.6;25000.11;9908.69;1422411;T1_0612;2683.43;T1;0612;PAMPILHOSA DA SERRA;116802.43;0;2349319.4;728346.26
170327.1;341768.04;147823.67;1533900.29;379723.19;3580614;T1_1310;622731.06;T1;1310;PAREDES;1150071.94;19350.9;11153922.92;4741513.02
68962.57;8032.28;141685.17;133569.77;43243.56;1574604;T1_1605;13141.53;T1;1605;PAREDES DE COURA;229387.19;189.83;2271679.69;192433.56
10345.84;10176.81;6874.06;51287.61;17605.08;925560.28;T1_1013;13159.88;T1;1013;PEDRÓGÃO GRANDE;137815.52;0;1157340.77;35803.3
10940.26;68721.6;0;175251.32;74352.14;1537731;T1_0613;21237.32;T1;0613;PENACOVA;473401.27;0;2268368.01;81984.42
113083.98;228146.79;755195.49;929694.02;323706.62;3847974;T1_1311;264756.63;T1;1311;PENAFIEL;454713.23;0;6607310.02;619733.28
5791.52;20542.47;42475.46;71527.24;36052.42;1250820;T1_1811;9140.83;T1;1811;PENALVA DO CASTELO;200201.11;0;1632034.21;67010.4
0;86583.2;20630.24;133650.64;19501.54;1580637;T1_0507;27565.9;T1;0507;PENAMACOR;199031.98;0;2418128.58;484178.72
3035.64;3411.58;217721.92;24219.76;9649.77;987262.85;T1_1812;8122.77;T1;1812;PENEDONO;61368.19;0;1426246.15;135673.43
11138.2;8624.65;117256.94;56457.02;27449.91;966375;T1_0614;9244.26;T1;0614;PENELA;192021.07;0;1464741.18;132631.15
87684.99;67319.38;104356.19;484173.54;148545.02;1193352;T1_1014;177213.04;T1;1014;PENICHE;736306.45;3411.11;2982818.67;464630.49
34711.18;128606.86;598258.78;260239.45;73944.59;1304599.27;T1_1708;22976.82;T1;1708;PESO DA RÉGUA;561174.72;0;3004129.53;279857.31
14445.19;161837.27;10961.6;250116.26;45942.25;1844196;T1_0910;27891.55;T1;0910;PINHEL;297575.97;0;3121914.47;719064.64
156331.9;132062.93;894302.8;1307814.59;328024.5;3274746;T1_1015;578950.5;T1;1015;POMBAL;1739683.08;112444.76;7644524.6;427978.13
184588.63;305471.6;724030.74;1917244;341140.2;3571194;T1_4203;550186.7;T1;4203;PONTA DELGADA;621021.05;535856.87;6983329.49;149839.7
31147.14;66888.48;0;168823.84;41042.8;908154;T1_3105;29745.42;T1;3105;PONTA DO SOL;177004.84;0;1268231.5;14248.82
35335.41;65305.98;8139.63;189574.43;38040.89;1466934;T1_1606;50892.15;T1;1606;PONTE DA BARCA;235245.68;0;2874409.25;974515.51
69492.87;302846.53;556258.83;736715.11;209224.14;2898301.35;T1_1607;155151.57;T1;1607;PONTE DE LIMA;705652.93;0;5274430.02;377501.8
25980.28;13983.32;24785.2;195371.99;74105.75;2026008;T1_1213;81302.64;T1;1213;PONTE DE SOR;654275.06;0;3286967.8;386527.55
61696.05;100913.97;176561.98;420186.61;115379.69;2015734.5;T1_1214;126884.85;T1;1214;PORTALEGRE;686109.11;15312.05;3399228.19;100635.99
5710.84;5147.24;50660.24;120592.49;25164.65;1519998.99;T1_0709;84569.76;T1;0709;PORTEL;122238.59;0;1938394.33;124904.02
899148.09;312897.09;172503.35;3359100;412497.45;1197402;T1_0811;1696510.46;T1;0811;PORTIMÃO;562253.04;38046.91;6964186.08;1672927.69
913996.47;4632871.09;296144.78;12754667.81;1537411.4;6266157;T1_1312;5670388.85;T1;1312;PORTO;6324973.54;0;28114968.29;2473025.16
59648.98;87259.66;0;357250.7;129529.21;1686630;T1_1016;80812.85;T1;1016;PORTO DE MÓS;814805.61;0;3201770.94;343084.63
8456.58;9696.79;0;32022.33;13068.96;906747;T1_3106;800;T1;3106;PORTO MONIZ;93975.54;0;1032744.87;0
76544.83;15621.41;0;235570.66;44321.69;426468;T1_3201;99082.73;T1;3201;PORTO SANTO;18072.82;0;680111.48;0
44248.42;135025.99;677136.8;368023.73;123229.08;1777221;T1_0309;65520.24;T1;0309;PÓVOA DE LANHOSO;435928.13;0;3363722.05;105412.39
188924.01;430280.39;631162.71;1345280.82;324325.96;2038959;T1_1313;401750.46;T1;1313;PÓVOA DE VARZIM;3401149.85;0;10015559.76;2599007.38
7166.31;9234.42;100000;66149.14;20042.47;1039839.29;T1_4204;29465.66;T1;4204;POVOAÇÃO;145027.18;240.28;1361618.6;10602.99
34490.32;29605.63;0;241517.12;93789.82;1673331;T1_4302;36482.21;T1;4302;PRAIA DA VITÓRIA;36907.38;47149.14;2351755.5;400000
6335.91;10407.88;2500;62996.79;31331.09;1537383;T1_0508;14921.91;T1;0508;PROENÇA-A-NOVA;486605.62;0;2140595.52;51110.11
26120.52;54161.35;0;105901.43;19333.76;1147950;T1_0710;6285.8;T1;0710;REDONDO;276377.29;0;1648467.23;118238.51
2475.43;61431.46;535671.26;192258.66;46806.42;1196639;T1_0711;80896.37;T1;0711;REGUENGOS DE MONSARAZ;535365.88;648.98;3388445.95;928511.15
40437.18;34809.25;0;145400.02;46455.72;1442655;T1_1813;23510.33;T1;1813;RESENDE;278720.89;187.54;2110599.39;243823.48
27773.01;57462.45;34733.84;175470.92;56177.03;1153839;T1_3107;34058.43;T1;3107;RIBEIRA BRAVA;110115.95;0;1543425.23;69265.52
5029.87;91224.67;339258.52;143262.65;27164.74;1246296;T1_1709;15209.97;T1;1709;RIBEIRA DE PENA;755847.24;4633.4;2553487.22;68822.81
6349.9;27801.34;1149263.57;228889.94;71657.45;2286378;T1_4205;113695.25;T1;4205;RIBEIRA GRANDE;976465.87;9386;5077311.89;436314.51
53828.95;123114.47;59250.85;393521.33;112404.03;1520331;T1_1414;103848.07;T1;1414;RIO MAIOR;887709.92;325.81;4145410.72;1284597.62
0;38120.58;79371.03;81877.31;30432.05;1198902.4;T1_1710;13324.68;T1;1710;SABROSA;125885.82;0;1555055.8;69019.24
28350.84;79368.5;78559.23;179356.06;58642.5;2509392;T1_0911;12994.22;T1;0911;SABUGAL;446308.76;0;3706599.81;492983.76
34587.06;45783.39;0;410626.07;109993.52;1336068;T1_1415;210096.82;T1;1415;SALVATERRA DE MAGOS;366071.21;10165.28;2328846.51;216081.23
22068.79;54292.65;41112.75;158046.4;54408.15;956247;T1_1814;26608.2;T1;1814;SANTA COMBA DÃO;154062.68;668.61;2397937.57;1088468.74
126395.2;345154.1;0;1029260.46;241751.8;1483745;T1_3108;315959.36;T1;3108;SANTA CRUZ;964373.49;0;5005424.07;1528045.12
8981.42;10765.31;0;59422.18;28254.6;697577.14;T1_4401;11420.85;T1;4401;SANTA CRUZ DA GRACIOSA;52301.06;0;963323.97;154023.59
3762.64;1252.25;361322.61;22202.41;15240.31;578388;T1_4802;1947.21;T1;4802;SANTA CRUZ DAS FLORES;1921.07;0;983854.26;20020.17
355095.55;366074.86;1405671.48;1982198.47;746160.18;4484925;T1_0109;514867.88;T1;0109;SANTA MARIA DA FEIRA;2004247.64;0;11592744.6;1715702.01
4866.9;18780.21;325867.14;120151.05;30287.45;1040859;T1_1711;66216.49;T1;1711;SANTA MARTA DE PENAGUIÃO;237482.61;0;1909656.31;185296.51
9465.55;14141.23;0;67702.68;36596.97;1328226;T1_3109;7498.93;T1;3109;SANTANA;12362.32;0;1414724.53;6433.53
183558.43;304940.5;731053.18;1211703.57;314252.83;3225636;T1_1416;388954.73;T1;1416;SANTARÉM;1130658.78;19997.08;7479009.8;1179958.27
87958.05;48748.09;0;413541.86;158348.45;2861670;T1_1509;111273.36;T1;1509;SANTIAGO DO CACÉM;683130.06;7213.91;4349707.82;391365.9
153276.86;282539.74;740986.8;1030529.27;242917.65;3364389.39;T1_1314;312849.4;T1;1314;SANTO TIRSO;1021999.88;38945.62;6847131.63;689226.29
30921.16;101784.54;187094.75;351693.42;73003.77;915078;T1_0812;145983.95;T1;0812;SÃO BRÁS DE ALPORTEL;430866.26;0;2070665.86;185933.43
84064.57;36895.14;116762.31;532641.25;115893.82;1022532;T1_0116;292080.8;T1;0116;SÃO JOÃO DA MADEIRA;506880.77;3706.92;3989580.64;1810764.31
0;53018.95;437383.63;125953.9;32693.21;1496326.19;T1_1815;40241.74;T1;1815;SÃO JOÃO DA PESQUEIRA;215886.36;0;2433619.09;158069.01
20436.59;60022.81;93353.27;211407.02;84207.57;1968060;T1_1816;44013.25;T1;1816;SÃO PEDRO DO SUL;612955.57;2726.8;3614671.32;728895.46
5285.59;4371.54;0;46227.06;24365.04;759929.97;T1_4603;12204.89;T1;4603;SÃO ROQUE DO PICO;96318.31;0;902475.34;0
9200.98;10134.99;0;55412.79;23875.07;1046418;T1_3110;12201.75;T1;3110;SÃO VICENTE;56255.56;0;1686248.27;528161.92
3452.61;6292.07;15083.01;47096.11;19083.26;869727;T1_1417;17954.76;T1;1417;SARDOAL;146432.5;313.41;1460299.9;381961.28
13478.65;30611.04;119244.67;149810.46;62696.9;1391334;T1_1817;43023.87;T1;1817;SÁTÃO;225105.05;0;2005082.77;119588.59
42325.21;353122.37;396124.52;618285.2;116530.43;2482662;T1_0912;106307.19;T1;0912;SEIA;843882.12;0;4581710.9;240757.06
589764.97;3625372.25;595023.81;6367452.57;816116.29;3548625;T1_1510;1336199.06;T1;1510;SEIXAL;3153197.06;0;14014722.65;350424.21
4442.39;161230.08;385340.09;188617.69;19418.01;1260648;T1_1818;3527.21;T1;1818;SERNANCELHE;239033.62;0;2176734.12;103094.72
20990.82;60723.35;139010.38;327520.58;72135.84;2262859.71;T1_0213;173670.57;T1;0213;SERPA;233542.83;0;2997693.66;34760.16
13000.04;71413.3;383694.34;256549.53;71440.65;1944255;T1_0509;67361.9;T1;0509;SERTÃ;432201.53;33333.64;3073550.84;56850.44
419124.69;468284.42;53024.7;2092879.07;335618.82;1243257;T1_1511;857128.38;T1;1511;SESIMBRA;2758640.63;12722.76;7380454.36;1232652.96
704999.92;711017.58;95316.17;3912870.68;815478.06;2805331;T1_1512;1681375.12;T1;1512;SETÚBAL;3934239.69;0;11359040.13;611282.59
16715.89;21611.9;1038.38;106213.6;42646.98;1242267;T1_0117;24282.43;T1;0117;SEVER DO VOUGA;181272.21;956.4;1815203.06;284411.87
99484.98;202926.25;92958.39;1086433.41;234956.34;2045400;T1_0813;549065.84;T1;0813;SILVES;1555258.7;0;5475362.82;695312.32
57100.3;362092.4;158028.72;772964.98;84792;951441.5;T1_1513;268980.28;T1;1513;SINES;1133505.55;0;4818035.45;1802094.7
1735528.95;3402123.56;2929.59;13371053.05;2495973.14;7739937;T1_1111;3510891.42;T1;1111;SINTRA;2884045.57;2226535.98;29308662.66;5310697.45
31473.45;101338.5;32772.91;249885.86;57487.54;787500;T1_1112;57817.29;T1;1112;SOBRAL DE MONTE AGRAÇO;537611.85;1769.08;1699155.07;91384.45
26163.35;52068.43;65527.47;218995.63;88498.76;1752285;T1_0615;49795.9;T1;0615;SOURE;586025.82;2469.19;2683963.36;61129.44
8692.59;15258.85;40153.39;56365.14;21768.19;965802;T1_1215;10373.83;T1;1215;SOUSEL;243250.46;271.68;1712082.18;406511.19
10062.79;103036.73;200713.08;213238.13;64088.05;1376466;T1_0616;34972.81;T1;0616;TÁBUA;115597.79;1077.75;1971659.53;65644.53
5174.7;19427.11;90851.58;68814.79;22428.26;1249299;T1_1819;21784.72;T1;1819;TABUAÇO;175327.67;0;1725777.79;141484.75
10461.4;17949.55;120458.74;70733.85;38480.77;1181265;T1_1820;3842.13;T1;1820;TAROUCA;331136.62;0;2402933.77;699339.56
411758.07;176855.28;177320.78;1856817.11;204728.91;1617196.47;T1_0814;1063474.85;T1;0814;TAVIRA;1210652.94;0;5304769.29;442781.99
10356.8;36884.2;146698.63;94654.63;35781.97;1388508;T1_0310;11631.66;T1;0310;TERRAS DE BOURO;212809.51;0;2379095.73;536424.96
55432.73;104448.3;598764.96;512482.93;231925.49;2316012;T1_1418;120676.41;T1;1418;TOMAR;1045157.3;0;5161821;689403.81
59308.49;69500.58;603937.44;721519.68;145004.94;2498847;T1_1821;441284.99;T1;1821;TONDELA;461789.77;6420.68;4430605.14;144511.25
7458.11;23734.41;189296.73;106164.01;33977.83;1802508;T1_0409;40993.66;T1;0409;TORRE DE MONCORVO;479593.71;0;3146835.11;569272.66
70395.87;198776.34;141234.73;696641.2;189711.13;2133075;T1_1419;217966.56;T1;1419;TORRES NOVAS;607072.55;19791.3;4334721.78;756698.3
437133.79;659943.68;328246.31;2047381.12;424033.58;2896806;T1_1113;526270.07;T1;1113;TORRES VEDRAS;1374125.95;0;10833967.03;4187407.65
25460.99;53634.87;27890.5;148885.02;42701.36;1667763;T1_0913;27087.8;T1;0913;TRANCOSO;202527.27;0;2152445.78;105379.99
115615.51;256909.22;235712.91;926354.47;217749.82;1696638;T1_1318;331533.27;T1;1318;TROFA;25907.32;4546.65;3945019.52;1060406.82
50997.83;57115.66;125515.57;431033.07;144417.65;1439294;T1_0118;154722.6;T1;0118;VAGOS;295519.83;23779.33;2912774.57;621412.1
29117.79;87248.6;157591.76;428840.83;125486.9;1650156;T1_0119;96664.11;T1;0119;VALE DE CAMBRA;689880.09;90323.43;3110737.61;184268.93
35760.86;168525.73;519358.03;344545.34;86338.91;1311442;T1_1608;53919.84;T1;1608;VALENÇA;427245.19;0;2939584.98;336994.42
156709.24;232000.26;1873.21;1254500.53;433004.58;2411127;T1_1315;414516.26;T1;1315;VALONGO;1295887.54;18270.19;5347882.68;384494.4
16014.55;84909.36;56342.08;209862.53;71868.23;2366994;T1_1712;37070.39;T1;1712;VALPAÇOS;499982.79;0;3326754.69;193573.29
5621.41;5938.73;80197.03;176835.49;35451.58;971844;T1_4502;129823.77;T1;4502;VELAS;138601.44;0;1375208.83;7730.87
17672.66;110319.31;0;213013.24;56611.87;904674;T1_0712;28409.4;T1;0712;VENDAS NOVAS;420816.15;0;1626044.74;87541.35
9001.62;21046.06;60404.83;220674.94;24551.12;1044318;T1_0713;165887.4;T1;0713;VIANA DO ALENTEJO;195713.89;188.74;1597553.31;76441.65
293930.5;339199.19;139253.81;1651652.58;502989.64;3755523;T1_1609;515533.25;T1;1609;VIANA DO CASTELO;998975.44;0;10433531.91;3888127.08
8136.12;40167.56;236563.74;141448.24;27392.04;1007934;T1_0214;64579.55;T1;0214;VIDIGUEIRA;305634.41;1172.97;1868459.69;176879.3
15203.16;20864.39;0;147105.97;67298.22;1622391.5;T1_0311;43740.2;T1;0311;VIEIRA DO MINHO;524495.02;0;2890460.62;596468.13
0;21680.27;7015.78;42712.14;12204.92;932388;T1_0510;7807.44;T1;0510;VILA DE REI;71991.73;1019.51;1195590.05;141482.4
95427.95;26452.65;288392.35;318352.62;39520.87;708315;T1_0815;156951.15;T1;0815;VILA DO BISPO;261201.36;0;1676814.64;100553.31
362032.72;385651.57;202719.68;2188026.09;420893.12;2393892;T1_1316;934778.93;T1;1316;VILA DO CONDE;1817596.94;84669.75;7675623.4;1073388.69
11330.71;7054.28;2250.73;69663.51;38803.77;944319;T1_4101;12474.75;T1;4101;VILA DO PORTO;87395.73;0;1125214.13;21585.16
4478.32;16968.25;17723.67;71162.84;26519.34;1303133;T1_0410;23196.93;T1;0410;VILA FLOR;111999.92;0;1645307.24;141287.81
259608.04;442189.16;216932.16;3072181.09;666381.11;3312550.75;T1_1114;1501931.42;T1;1114;VILA FRANCA DE XIRA;2362051.44;202071.36;9846660.82;882945.38
39191.05;56361.55;387611.28;200794.69;37990.58;1086792;T1_4206;66561.11;T1;4206;VILA FRANCA DO CAMPO;292895.79;690.4;2023189.63;55095.87
6907.36;180672.25;39415.65;252743.23;42328.26;782028;T1_1420;22359.86;T1;1420;VILA NOVA DA BARQUINHA;306340.93;475.5;1699700.17;319172.36
23457.64;183785.57;52522.35;759436.01;58765.72;1452297;T1_1610;493427.08;T1;1610;VILA NOVA DE CERVEIRA;268436;0;2854605.94;321914.58
382020.56;539569.36;248530.4;3183718.99;769350.91;4882260;T1_0312;1492778.16;T1;0312;VILA NOVA DE FAMALICÃO;3594117.39;0;13249152.25;1340525.47
1247.4;20980.26;35014.75;72960.73;31959.39;1457778;T1_0914;18773.68;T1;0914;VILA NOVA DE FOZ CÔA;245864.75;0;2121046.69;309428.46
979773.81;858255.82;461385.3;5814373.27;1873333.12;6737031;T1_1317;1995414.11;T1;1317;VILA NOVA DE GAIA;2428122.45;107596.41;25866072.55;10425160.53
5254.34;59937.74;121476.81;104901.86;26948.7;922222;T1_1822;12761.08;T1;1822;VILA NOVA DE PAIVA;117710.38;0;1362322.41;96011.36
28288.48;117327.5;0;206143.14;39275.03;925878;T1_0617;2910.24;T1;0617;VILA NOVA DE POIARES;210438.44;18341.89;1702806.63;360347.05
9794.76;265573.81;694129.94;383585.2;66902.78;1918422;T1_1713;34136.35;T1;1713;VILA POUCA DE AGUIAR;558295.03;7177.5;3864435.07;310002.9
98024.13;97706.54;677376.75;772782.29;291876.09;2756805;T1_1714;280746.61;T1;1714;VILA REAL;759750.54;4428.92;5277306.69;310592.11
159730.47;262927.05;207161.24;779530.69;113756.64;642798;T1_0816;240429.89;T1;0816;VILA REAL DE SANTO ANTÓNIO;803082.96;2686.64;2852420;419847.11
5818.46;5726.25;45559.02;41292.05;12609.93;1098087;T1_0511;17135.65;T1;0511;VILA VELHA DE RÓDÃO;175498.85;1.76;1456825.46;96388.54
68321.36;156430.89;787182.37;1111611.34;249117.01;3133701;T1_0313;615023.09;T1;0313;VILA VERDE;1254098.84;22718.99;6605011.61;318418.06
8122.23;35562.44;4527.57;118987.35;40037.02;975009;T1_0714;34399.21;T1;0714;VILA VIÇOSA;176064.96;866.45;1698334.14;423745.26
2325.52;9313.7;37881.99;62996.79;21229.75;1490688;T1_0411;30127.82;T1;0411;VIMIOSO;77530.32;0;1834331.11;165234.01
10908.43;24416.39;20552.1;73475.32;31931.16;2198718;T1_0412;6219.34;T1;0412;VINHAIS;374355.25;0;2774471.48;107370.81
170690.78;336454.57;573331.22;2017902.48;548716.66;3804330.67;T1_1823;962040.47;T1;1823;VISEU;1282994;0;8657571.71;979013.34
52284.94;180316.35;60851.56;857535.65;108546.21;1594854;T1_0314;506901.29;T1;0314;VIZELA;491094.55;9486.86;4137075.84;1132740.08
11475.42;32238.22;135360.89;121965.75;48787.86;1292355;T1_1824;19611.75;T1;1824;VOUZELA;363776.53;9852.5;2062898.19;149440.02
2347232.96;106120.93;352355.49;3235672.83;385603.6;5672286;T2_1401;395015.53;T2;1401;ABRANTES;2507379.74;1699.81;12304785.3;537091.24
2892813.09;259345.13;2324625.32;4252605.81;573353.19;4275284.01;T2_0101;500599.9;T2;0101;ÁGUEDA;1186648.4;26494.5;13527223.36;1488059.82
324106.18;21437.69;177673.39;460877.54;59320.03;2528514;T2_0901;56013.64;T2;0901;AGUIAR DA BEIRA;482795.26;0;3721163.44;71303.25
366572.42;7740.31;164375.28;503448.42;47325.01;2738365.76;T2_0701;71612.46;T2;0701;ALANDROAL;503483.63;10198.22;4252689.56;343016.47
1506732.73;98018.89;169937.54;2248484.83;297905.78;2888951.98;T2_0102;315622.96;T2;0102;ALBERGARIA-A-VELHA;969663.55;30204.47;6576335.45;299297.55
12081582.8;1242234.34;31358.81;26776521.88;695609.78;2579861;T2_0801;12691158.07;T2;0801;ALBUFEIRA;10484908.15;65936.89;41551029.69;1678379.85
791504.03;149468.43;99340.4;1854805.53;123086.53;4668744;T2_1501;790006.69;T2;1501;ALCÁCER DO SAL;1154551.35;739.85;7925776.21;148334.93
1077646.32;154035.49;884475.04;1579924.22;157114.21;2396620.17;T2_1402;163601.18;T2;1402;ALCANENA;716256.34;27527.02;10534987.85;4957712.08
4223220.1;360252.52;334324.39;6308634.11;726177.39;5468712;T2_1001;974030.21;T2;1001;ALCOBAÇA;2034459.57;24953.89;14456271.11;310141.04
1613371.66;799336.55;4499.29;3649678.88;205645.52;1329294.51;T2_1502;884976.9;T2;1502;ALCOCHETE;1324672.99;146348.25;6480549.5;172403.83
181218.67;7917.38;181267.18;243328.05;22295.5;2932806;T2_0802;31896.5;T2;0802;ALCOUTIM;192856.83;0;4130414.33;580156.27
3149161.75;349982.39;32881.37;4614958.29;470388.38;3286524;T2_1101;645425.77;T2;1101;ALENQUER;1671837.95;0;12349990.01;2743788.4
329338.58;191790.07;778354.76;587197.03;40406.81;2722044;T2_0401;25661.57;T2;0401;ALFÂNDEGA DA FÉ;296522.88;0;15976362.27;11592243.6
804456.35;33529.35;211633.16;1054667.05;107361.6;3363797.98;T2_1701;109319.75;T2;1701;ALIJÓ;913069.64;0;6597167.82;1053999.99
906494.49;70427.97;125176.91;1648725.99;65014.31;2190876;T2_0803;606789.22;T2;0803;ALJEZUR;825558.05;0;4859355.12;69018.17
465564.37;54043.06;505294.54;771533.22;101302.72;2802125.98;T2_0201;142588.94;T2;0201;ALJUSTREL;533308.9;8034.13;4799039.25;186776.61
14403397.6;1459141.56;302732.38;20725471.03;1788206.27;8285370;T2_1503;3074725.6;T2;1503;ALMADA;4482651.82;0;34713723.29;917498.06
522566.76;234734.63;127419.3;852521.49;71158.19;3630168;T2_0902;24061.91;T2;0902;ALMEIDA;665047.38;0;5336466.34;61310.17
1441500.87;130148.42;13644.35;1996087.42;226137.93;2742414;T2_1403;162926.13;T2;1403;ALMEIRIM;1032423.98;35374.07;7232493.06;1447923.31
298316.64;104585.95;167751.02;522548.94;65980.99;4028280.01;T2_0202;52814.62;T2;0202;ALMODÔVAR;484580.25;850.74;5698013.13;494852.91
417295.08;36610.95;0;594367.18;75431.55;1573200;T2_1404;62649.9;T2;1404;ALPIARÇA;340100.59;2379.7;3105066.6;597398.83
207089.22;17065.21;421884.32;251570.54;27416.11;2004228;T2_1201;0;T2;1201;ALTER DO CHÃO;454763.01;0;3318250.95;185805.08
544552.11;45481.28;1960694.34;733003.31;72749.6;2234166;T2_1002;70220.32;T2;1002;ALVAIÁZERE;615615.3;0;5694536.59;151057.64
131547.28;8184.96;805.7;187746.32;17839.71;1567788;T2_0203;30174.37;T2;0203;ALVITO;230944.24;0;2179128.86;191844.6
12164395.69;1242779.51;156273.12;16867804.67;1624049.2;9301081;T2_1115;1359545.73;T2;1115;AMADORA;5973413.4;477034.54;38332249.22;6033677.03
2403079.65;531319.77;487525.56;3909115.04;534064.93;7194684;T2_1301;440650.69;T2;1301;AMARANTE;2600473.08;0;15282908.93;1091111.25
1057325.76;114449.92;104068.5;1600720.72;210741.75;2753868;T2_0301;218203.29;T2;0301;AMARES;689232.92;0;5838778.16;690888.02
1638119.59;61172.22;0;2333230.61;345161.35;4136472;T2_0103;283803.76;T2;0103;ANADIA;2010690.35;4973.69;8628974.45;148581.49
1494549.62;211529.13;1947036.68;2284028.54;288581.61;4892336.18;T2_4301;289368.18;T2;4301;ANGRA DO HEROÍSMO;405164.97;0;10048927.53;520361.16
853928.45;229383.24;126287.73;1368397.02;127390.49;2531848;T2_1003;151456.29;T2;1003;ANSIÃO;878826.97;6238.55;5074843;169483.28
1386539.67;138002.21;1587831.79;1900110.19;237661.91;5352834;T2_1601;137906.4;T2;1601;ARCOS DE VALDEVEZ;2174977.9;0;12088918.49;1073164.61
839762.11;194945.13;129218.22;1268597.77;111456.55;2988336;T2_0601;122433.98;T2;0601;ARGANIL;1142420.15;0;5697953.48;169381.34
381552.14;108783.64;184327.84;615828.79;55892.45;2696708.73;T2_1801;69010.81;T2;1801;ARMAMAR;521649.76;589.75;4853971.09;835455.97
963723.39;67987.7;2136425.99;1417853.96;217362.52;4209900;T2_0104;147755.85;T2;0104;AROUCA;1076234.39;21024.5;9366875.88;526461.54
343598.1;25231.72;48400.17;513474.25;61004.51;3073301.99;T2_0702;82108.48;T2;0702;ARRAIOLOS;457138.81;1531.44;4191188.96;98873.74
129426.17;6237.08;265275.27;177443.17;26688.04;1905678;T2_1202;15091.88;T2;1202;ARRONCHES;201406.63;0;2715715.94;165912.87
850832.7;106100.31;23747.2;1228709.04;160530.76;1725126;T2_1102;109106.02;T2;1102;ARRUDA DOS VINHOS;1323852.49;2139.25;4648567.74;347133.01
7475195.24;1352500.71;1103811.28;11695071.86;966417.14;4527096;T2_0105;1651266.93;T2;0105;AVEIRO;4131194.94;249691.84;24532786.89;3075612.81
199916.48;6654.83;284187.86;272047.62;40192.84;2672671;T2_1203;25283.47;T2;1203;AVIS;417780.66;0;3862612.96;215925.82
1451328.8;271250.49;4228.22;3145581.16;984107.8;2531160;T2_1103;438894.07;T2;1103;AZAMBUJA;640677.91;0;7001536.92;679889.63
590113.23;232286.98;176400.78;1110774.31;159349.98;3830724;T2_1302;129024.12;T2;1302;BAIÃO;721475.18;0;6691399.61;852025.34
5317914.97;786944.01;16552.81;8207040.57;1108169.09;12112092;T2_0302;942257.48;T2;0302;BARCELOS;2376840.93;51755.02;23889041.16;1176514.85
77263.42;6948.78;69987.03;102029.89;12094.4;1565940;T2_0204;5723.29;T2;0204;BARRANCOS;79684.03;0;1908366.17;90725.22
5422588.62;2794069.87;207845.26;9537789.35;764884.35;4776230;T2_1504;517846.46;T2;1504;BARREIRO;4372756.63;38400.05;19328517;433895.76
1046380.28;344624.1;0;1785248.07;222911.04;1979370;T2_1004;155854.21;T2;1004;BATALHA;690575.78;15478.44;4645963.73;190769.88
1987346.18;158574.78;195050.71;2880423.55;378415.01;5298732;T2_0205;343277.65;T2;0205;BEJA;1936416;12809.93;10565951.83;255329.57
365047.6;19644.87;71335.41;463252.39;51969.54;1913514;T2_0501;26590.38;T2;0501;BELMONTE;216152.78;0;3253448.58;589194
2271666.91;133061.79;0;3144483.63;327730.36;2176038;T2_1405;398579.61;T2;1405;BENAVENTE;1067792.91;13444.96;7164302.11;775987.57
975643.88;161137.54;14931.95;1484281.13;145061.27;1792674;T2_1005;199321.28;T2;1005;BOMBARRAL;979999.58;3117.16;4414954.19;143067.53
420072.73;80197.68;6295.27;636003.76;65379.81;1799502;T2_0703;65726.61;T2;0703;BORBA;551496.03;4626.93;3594207.75;600910.69
344154.37;95532.56;209591.27;506526.63;54627.6;2750898;T2_1702;12212.1;T2;1702;BOTICAS;1071876.13;0;4765859.97;226967.94
11216861.72;1374339.42;1306348.38;17399027.23;2201863.96;10764497.39;T2_0303;2423206.56;T2;0303;BRAGA;2578891.47;182755.57;42350493.1;10301728.63
2582427.22;895161.84;295426.45;4235488.82;376290.22;6952776;T2_0402;381609.54;T2;0402;BRAGANÇA;3981814.43;0;15870127.96;404622.26
744063.41;269996.66;314405.73;1289367.97;166727.35;3385338;T2_0304;102047;T2;0304;CABECEIRAS DE BASTO;659256.1;6533.55;6641548.73;993180.93
944580.46;66748.65;225998.94;1253018.34;148757.19;2341770;T2_1104;92932.04;T2;1104;CADAVAL;960713.29;0;5043167.6;261667.03
